book_id;user_id;rating
2051;46421;5
1127;40700;5
7847;38231;4
4931;21521;5
4372;3623;4
6643;4787;4
2554;18165;5
8318;29003;4
5794;39613;5
8901;1298;3
4523;37083;3
3314;10277;3
1282;39919;3
85;23303;4
960;20084;5
5621;31131;2
6881;47981;3
8736;7026;4
3516;25313;2
4002;29060;4
9748;17220;5
9764;25397;3
5404;11545;2
579;16821;4
798;21487;4
7296;12122;4
1512;6929;4
3593;4348;4
3699;22034;4
2199;12526;3
7583;23024;4
962;31327;4
7735;36974;2
3853;48704;4
6246;41740;5
1587;18630;4
3587;23267;5
6614;33764;2
6496;10153;4
7534;30525;5
7593;10179;5
3902;16661;4
5000;17242;5
4990;16380;3
7137;36263;4
8695;39313;5
7321;14330;4
7044;33194;5
224;43417;4
2594;5436;4
880;29773;5
2105;35149;3
699;31001;3
5906;606;3
9892;15291;4
9015;19194;2
3794;1836;4
86;17566;3
3942;50927;4
7850;39819;4
7807;6809;5
3900;42395;3
6281;31207;4
2037;52479;4
1684;3507;3
9754;44798;4
2560;23288;4
4900;1017;4
4453;30911;5
6339;50715;5
6815;51914;5
5025;11458;4
3906;29769;5
7771;1228;2
5224;16117;5
5606;38593;4
4092;42400;4
4896;47691;2
5084;24176;4
295;29489;3
9656;17710;4
6907;2271;3
3934;23483;4
12;13274;4
347;37284;3
3877;20296;3
767;49138;4
5993;19096;4
4555;50258;3
8507;46498;5
3479;41562;5
4203;33093;4
6457;4785;5
3279;21655;4
627;32199;5
6415;23552;5
7619;20730;3
2990;3662;4
3448;51191;4
1230;49175;5
2530;43137;4
3325;18188;5
6021;47994;4
6794;16613;4
860;26992;3
6465;31820;4
892;42125;5
2585;41939;4
1457;3856;2
8172;10932;5
9107;21662;2
8098;10042;4
2288;40530;4
3010;49050;2
3015;47333;4
1035;22905;5
964;22164;4
9025;1887;4
7040;32907;3
1615;50102;5
2265;41346;3
6702;24191;5
3835;11929;4
6529;22336;3
3248;4135;5
3021;11625;3
6505;3843;4
2058;16385;3
963;11351;3
1210;30233;3
8615;47010;4
1535;25597;3
525;40199;5
9329;51282;4
9166;20929;4
3722;38345;4
2260;28177;5
359;27808;5
4971;47106;4
4817;12502;4
5884;4266;5
3778;45523;3
5171;25705;5
1190;9733;3
849;27667;4
2110;52965;4
9518;23841;4
8245;19582;3
5480;49733;5
7007;21286;5
9437;28837;2
5752;30502;5
9315;42040;3
372;32419;2
2793;53403;3
6124;28243;3
315;49289;5
7970;21591;5
8237;49165;3
4647;43922;5
9557;45668;5
4957;41987;5
742;27722;3
232;9919;3
4029;25905;5
3337;41318;4
8876;44754;3
2040;52280;5
4327;25457;1
9987;18943;5
8569;45178;5
2517;9526;3
5670;14999;5
7170;52041;5
1521;25761;2
9215;3104;4
602;46102;5
4482;23407;5
5510;49248;4
2404;40838;2
1536;29109;5
7143;50477;4
9427;11294;4
7516;52273;5
7117;19009;5
4679;8522;4
1257;13701;4
7254;6846;5
8322;8161;4
6969;46507;4
9283;26759;4
7623;45207;4
2276;10436;4
7638;35285;4
6993;40932;4
6607;16245;5
5283;8719;5
4377;37319;5
1671;38996;4
4528;41744;4
8945;18879;3
472;22154;3
2000;7711;4
534;26800;3
9671;25212;5
2894;47770;4
6104;19738;4
6201;28568;2
3843;13662;4
2524;3739;3
5877;4588;4
1699;15059;3
4735;27603;5
125;46421;5
5386;23837;5
5549;20775;2
1645;2276;4
8275;14838;4
6940;52458;4
5327;47378;4
6020;48436;5
8223;25069;4
9243;35688;4
17;1136;3
675;30184;5
6549;41730;4
7064;8506;3
3632;53002;3
7701;14091;5
5304;14185;3
3897;7575;4
8654;45825;3
2502;40654;4
2150;22336;5
2534;13479;5
6937;4187;5
1979;36995;5
4605;51618;3
6781;49995;5
3048;349;4
5244;6380;4
3213;21855;5
743;26765;5
7079;43712;1
639;18120;3
8858;20200;4
5727;17899;5
1132;35404;2
9944;46525;5
8773;5071;3
356;11836;3
3369;50500;2
5286;42655;4
9847;51041;4
9398;49075;5
2268;40962;5
6969;23965;4
1527;49886;4
8326;21992;5
9920;28759;3
3849;2027;5
2563;22406;4
452;20525;3
5100;53352;2
5399;14877;5
8417;2833;3
315;36099;3
3756;15130;4
1235;21230;4
1902;23603;3
2437;32962;5
6371;5801;3
6492;26686;3
1913;12320;5
5075;4555;3
3312;3587;4
9942;22970;4
6018;19073;5
1314;8258;5
9358;21118;5
6824;30475;4
1609;40244;4
2114;10200;3
2345;42206;2
6988;43194;4
8131;17449;3
7231;46472;4
8166;49011;5
4275;10589;4
3515;3565;2
5931;26397;2
7340;22444;4
2467;32342;4
9743;14535;5
2290;9608;4
2625;4523;5
7387;12729;4
4841;31326;4
888;12791;5
3213;33497;5
7509;9917;4
6270;4881;5
2498;42125;5
9092;52792;4
7079;1403;4
1304;38974;5
1315;996;3
2912;46527;3
4964;12555;5
3487;39935;4
2494;36743;3
14;44397;5
8724;2805;4
1794;39788;4
2360;23263;3
7615;35611;4
1614;14759;5
5241;23602;4
4624;45501;4
4834;21998;5
3134;38322;5
7393;21604;5
4094;45127;4
2491;51919;4
3754;6017;5
7566;18036;4
3428;11900;4
983;27099;4
3797;43887;4
8420;13775;4
3356;11239;5
1161;5152;4
2922;25972;3
5403;17157;4
8078;10998;4
8783;26990;3
6880;45143;5
7465;44458;1
9028;37280;5
3055;16354;4
856;10422;5
5202;1090;5
1610;15839;3
593;10120;3
4190;22192;4
1255;2331;3
1107;26358;4
8338;20573;4
6323;17969;4
1580;12442;4
9126;20337;5
6401;11378;5
5928;17865;3
6502;36314;5
4734;24543;4
2686;22099;4
5834;48285;4
9776;46206;3
6133;10806;4
7723;31218;4
6608;44838;4
8656;47303;3
2192;12509;1
8561;44675;5
8299;13861;4
4243;4938;4
4921;8229;5
5726;23089;3
8155;3487;4
8948;52113;4
232;50684;4
7931;34868;4
6049;14873;2
234;21106;5
4060;46031;3
5891;19079;4
3298;45413;4
5308;2056;4
4442;53071;4
9856;34432;3
8187;34541;5
1788;30821;5
3812;39309;3
3029;8593;3
9685;21172;4
5836;8388;3
5098;16508;3
4593;8908;5
9723;8590;4
2940;29019;4
6490;29971;4
9272;29007;3
8240;3205;3
9526;14813;5
5247;18869;4
8820;18701;5
2264;6596;5
7652;12861;5
9942;9207;3
8274;51279;4
482;1185;5
7741;35285;4
9615;23482;3
7089;20748;4
9827;30991;4
1235;14898;2
5429;15756;3
2129;21599;5
8900;32950;2
3028;21260;4
9547;3247;2
8384;30785;2
7408;35449;3
6337;6715;5
6140;7113;4
4361;51770;5
1993;10246;3
8573;18393;2
7060;8240;5
6488;43953;2
9107;52132;3
4624;25694;5
1536;7;4
1996;28803;5
49;18316;2
9308;29686;5
5750;49661;2
2501;14437;4
8659;37524;5
9150;7494;4
2765;9624;5
8668;51835;5
872;21230;4
2782;22495;2
4914;8469;5
9007;19070;3
1823;17009;4
4077;23914;4
3013;12719;4
4295;48803;4
6667;31157;3
8069;26342;4
7426;217;4
5454;10416;5
494;9195;3
469;49586;3
5313;11325;4
3121;46936;4
1820;48287;3
1652;44508;4
4712;14819;5
226;7976;4
333;9246;3
9904;43349;5
9000;1377;3
6160;32729;5
972;38156;4
3514;33502;5
5836;26572;3
7545;2443;2
1031;14594;3
390;26097;4
4568;30791;4
9195;10102;3
400;24092;4
6512;48418;3
9590;7224;3
9906;49548;5
2898;33337;2
2159;38769;3
4861;43794;4
2330;35172;4
937;32918;4
973;22961;5
4051;2363;3
2531;11587;3
3806;3960;4
8807;10064;3
6600;25526;2
4827;6081;3
8225;10225;2
7939;33056;5
3129;33309;4
8108;8470;4
1443;31723;2
1224;47071;4
7680;30778;2
6598;44775;5
6414;40244;4
8928;45682;3
4091;34698;3
5651;14694;4
5881;30473;5
3089;38121;1
6037;11321;4
3805;10642;5
2615;17613;3
1377;20572;5
5411;7889;4
4351;17750;3
162;16576;3
4900;2989;4
2789;35409;4
2158;50240;2
5535;5007;3
7718;32472;5
2296;18068;5
9387;31828;4
1215;4900;2
4017;42518;4
586;12224;3
9412;52343;4
4850;40691;5
5425;925;4
6588;20134;3
3132;10220;3
1273;13000;4
3255;41858;4
7219;29037;5
3250;18281;3
6178;14790;4
8842;43459;5
2260;10921;2
7877;28600;3
6499;33160;2
3703;46482;5
4546;26830;4
4959;43509;5
9618;51100;5
671;28824;3
7521;19490;3
8689;14101;5
6142;10855;5
9438;20878;5
2413;32467;4
2996;19866;4
3731;18169;3
6430;26294;4
4979;4212;3
7389;13641;4
674;31754;4
3922;24326;4
4461;7556;3
6280;34014;3
3272;34408;5
785;11164;4
6577;2683;3
2406;50332;4
2320;7725;3
4936;19759;4
3980;34211;4
9429;22986;3
3092;3379;3
8722;2891;5
1638;21748;4
6592;12284;5
1515;19647;3
2763;16171;2
5478;20113;4
9667;48649;5
1323;44388;4
9050;43159;4
6467;49150;4
5035;10474;5
6527;39689;4
6989;14312;4
1545;42451;5
6343;36865;3
6886;221;3
5454;39743;5
7261;30416;2
5409;1660;2
5397;21710;5
720;41943;4
8262;9710;3
2366;6149;4
6440;29916;2
5779;12404;4
5585;41433;4
9542;21895;3
2321;36073;4
1808;53186;3
4361;11562;4
2073;44580;5
8538;10971;3
1891;30942;1
9498;342;4
5235;47440;4
9093;38037;3
4433;37779;3
3276;16460;3
5230;10603;3
5893;47485;5
3230;48909;4
9615;36690;4
3057;36995;4
9749;11675;4
2656;26688;5
4331;21262;5
2287;19059;5
7806;17468;3
7262;38956;5
786;5379;5
1980;9479;5
7342;9580;5
3060;5209;5
7250;44455;5
1922;19234;4
7034;39540;4
1999;12418;3
8140;19805;3
6853;27175;4
9352;8558;3
7327;21650;3
2319;48302;4
4462;33329;5
1053;10743;5
6691;43970;4
3224;24595;5
1909;18508;4
2190;1710;5
457;37041;5
9722;51936;4
4270;47132;3
4675;8779;5
2067;6290;3
5831;13178;3
1093;34568;5
2910;1144;3
4260;38661;5
8046;27256;3
527;26718;2
7641;28692;4
9752;21100;3
674;9919;2
3169;35669;3
3568;5394;5
7454;2758;4
5943;11580;2
9630;26344;4
5025;37392;3
9595;26245;4
1235;43087;3
9307;35099;5
2276;25675;4
4928;27103;5
6854;14681;4
7789;33467;4
2387;18053;4
8071;10348;3
3039;49155;4
6907;5171;4
7814;21549;5
864;20059;4
2246;33361;4
3712;49938;2
1166;37517;5
1531;49203;4
6014;9904;3
3830;48469;3
4252;18830;4
5113;39455;4
5496;23541;5
5644;43421;4
6389;43854;4
2330;52592;3
8119;12231;5
33;24326;4
135;5885;5
640;6630;3
6490;4724;4
4623;14458;4
8076;30844;4
851;46479;4
1819;2845;3
640;43300;2
9823;9076;2
1361;23557;4
5009;1029;4
7333;49396;5
799;47811;5
1011;50976;5
369;6856;3
3575;14074;5
6633;5085;3
5057;18928;5
8988;50325;3
2287;14182;5
5801;20571;3
4523;49578;5
1545;26753;3
7717;23016;5
2289;6008;5
8721;3408;4
7347;40292;3
5196;5129;3
1527;2287;4
7559;28270;4
7613;3343;4
1464;15524;5
5901;17614;4
6857;18985;4
3547;38756;5
9299;20162;3
2543;22010;4
5979;26366;3
1600;43152;5
7479;30534;4
3728;31246;5
6541;47169;5
7239;1866;3
8058;16035;5
2201;47134;3
6948;46400;5
5184;27919;4
4374;922;3
2965;11933;5
7012;38624;3
2551;12782;2
5379;5231;3
3948;27834;3
7231;6102;4
1941;34193;3
5274;17618;5
2083;53401;4
8295;45094;5
4316;3280;2
5569;43651;5
18;21228;4
3839;41000;5
7598;22823;5
1299;1323;4
110;19668;5
2343;4314;5
487;20074;3
7447;39592;4
6283;14229;3
4688;27858;4
6642;33202;5
9982;32136;4
4877;33836;4
4987;50772;3
1727;23768;3
3309;27045;5
5593;44841;4
1109;44569;4
2766;12114;4
4592;51583;5
700;24011;4
3549;35824;4
2188;2314;5
9145;22885;3
9121;6285;3
8286;21460;3
4633;38156;3
2597;1064;4
3438;29289;4
8174;23384;4
358;45811;5
9723;11261;3
9653;33793;4
3594;20967;5
5090;48355;5
9889;34712;3
5084;882;5
7314;37972;5
5531;1371;5
9149;37661;4
7621;8120;4
2219;38865;4
5;25164;4
9023;47040;4
7610;51316;1
4696;34934;5
947;29163;5
5787;2850;4
8713;11517;5
5730;32277;5
936;37153;3
4525;39058;3
8600;5335;5
8380;42817;4
3417;15578;2
3221;50500;2
5756;35418;4
3816;49631;5
1850;26302;3
7298;7761;3
50;25164;4
8472;17407;3
8061;42131;4
283;28923;4
2161;46018;4
3139;48946;4
9355;16925;5
9421;555;4
2581;14928;4
8703;1844;4
7288;28474;2
6046;34915;5
4467;38137;4
2355;29732;4
6;24326;5
7377;28580;5
8437;30819;4
6248;41537;4
7815;12585;3
3097;9496;3
7927;26990;4
5292;16476;4
4004;25744;5
5371;26146;4
2591;32956;4
4220;24287;4
6017;52085;5
4378;29692;4
2027;39583;3
1534;27221;4
1008;39661;3
3752;25215;4
843;7302;1
5734;30207;4
7253;11040;3
5118;50214;4
1764;35599;4
4558;26998;4
1966;37659;5
2090;14586;3
6647;42129;4
2370;36883;3
2113;36125;4
9519;28643;3
567;20077;3
867;7523;5
14;25182;4
3320;2383;4
55;5379;3
2878;45059;4
306;37834;5
4218;43255;5
6680;15072;4
7217;27876;4
5996;45860;4
688;5272;4
7166;24132;4
3771;28794;3
8715;5819;4
7047;8750;5
7147;18230;5
9319;46105;5
4450;34781;2
6221;49482;5
910;25000;3
1757;20467;3
3940;28311;2
999;29644;5
4571;22051;4
4912;47406;3
2773;9309;4
7833;34287;5
3677;27926;3
734;23004;3
5750;25668;5
6453;32439;3
795;8696;5
1151;24903;5
4588;16965;3
1829;27229;5
4181;2042;4
8309;24781;3
910;7812;4
8064;35243;4
4363;817;4
5896;41765;4
8992;18416;5
5490;51343;4
1265;7857;4
4082;41277;5
9632;38641;3
1031;10527;5
9932;36837;3
5433;39303;4
7416;9656;3
7038;40173;3
3320;13780;3
9294;48493;5
7795;20769;3
9862;13262;4
9134;26137;4
1589;9985;5
752;49327;5
2246;18480;5
8443;24605;4
9089;53071;4
2867;52069;3
2647;24288;4
9407;2647;4
1260;1377;4
7417;49575;5
413;15935;5
4027;23770;4
603;33069;5
3576;40126;3
3573;50133;5
7510;50347;4
9714;6696;1
5583;26573;2
5051;43545;1
2471;19721;1
8603;53080;4
2635;29279;4
2492;40060;5
941;1449;3
1988;5039;4
2653;38821;5
6248;50231;3
4658;46107;4
1990;3853;4
2472;28648;4
651;4071;3
6689;8057;4
7113;40999;5
2944;1325;4
2361;49298;4
9432;10132;5
8582;36848;3
2091;41434;5
9361;14328;5
6043;20611;3
5122;23056;4
492;49152;4
3087;25177;2
2794;43085;4
9078;28503;3
7218;44582;5
5299;42989;3
2353;16970;5
5650;49815;3
2276;23514;4
8412;37814;3
8988;20696;5
1992;14645;4
4815;9914;3
3056;21359;4
4365;27233;3
5987;21946;3
2845;25229;5
8318;4268;5
9961;332;2
2419;30180;5
2227;33074;5
2571;9309;5
352;4900;4
2747;12492;3
8584;47913;3
32;42404;4
7120;39521;4
2485;27217;5
989;49850;5
9978;2542;4
4135;35651;3
4314;38705;5
4880;34788;5
495;8278;4
4990;23792;5
3464;50037;3
7990;3014;2
7591;14213;5
4285;34698;4
4792;42357;4
8184;29451;3
1337;49830;5
2371;606;3
2835;3261;5
4852;52495;3
2187;43325;3
9033;13267;5
5117;17112;5
4672;19621;4
4363;14384;4
6311;29286;3
1900;27311;4
1212;13669;5
2920;25535;5
3180;31305;4
4845;34375;4
2243;42994;4
4199;8426;3
9693;33601;5
9149;34126;5
1199;9809;4
7221;50984;5
5416;13402;1
1533;24567;4
8534;48803;5
2385;43727;4
8473;25595;5
6023;3585;5
883;2501;5
5515;51168;5
8872;16119;4
7742;755;3
5979;46655;4
7760;28116;5
8944;21120;5
4308;37498;4
7774;30152;4
6533;10833;3
9643;37832;4
2145;18620;2
2315;10249;5
8847;49186;4
5102;36626;5
7989;21666;5
1057;17984;4
3517;9366;5
6761;38769;3
6690;8694;3
188;314;4
2773;3943;3
1615;40827;5
4767;18843;4
3519;26030;5
7374;9481;3
3403;20923;3
2811;8205;4
1074;8345;4
253;50952;1
6451;6044;3
5847;30817;4
6708;13526;2
913;3094;5
6291;6915;4
9513;22674;1
7140;49902;5
3868;21203;5
3470;37083;4
6344;17686;3
2117;39655;4
8089;52823;1
6916;43514;5
8370;11836;5
1531;25867;3
764;2446;4
8338;22049;4
4069;9808;4
983;14553;5
5846;13352;5
3797;5739;4
5081;18462;3
8026;4289;4
6506;49458;3
8305;937;3
5350;50649;5
4302;3112;3
1355;50722;4
4484;21734;5
3951;27663;5
3177;14687;4
8915;7530;4
1460;10402;4
5132;32512;3
6125;1782;5
4019;32257;4
9385;16928;5
4805;25890;5
7711;19896;5
2648;48703;3
841;23563;4
1731;27111;4
1895;26703;4
552;21666;5
5984;11436;5
5720;48325;3
7973;35031;3
2570;37253;5
5986;35054;5
6858;15037;3
4658;33299;3
1745;48656;5
7306;36353;4
1007;4509;2
6338;49304;4
3213;46381;5
1906;28237;3
9537;33554;5
7128;52802;5
5242;37556;5
8463;44386;3
8800;31197;3
2135;9587;4
7092;8999;3
3365;25340;2
1169;40675;3
5001;19374;5
5680;28990;4
4804;51873;5
4405;3044;4
2627;10525;5
8694;2936;4
4619;19991;5
5121;26314;5
2493;22190;5
1153;15626;3
6895;30180;3
4510;19181;3
4569;20903;4
3180;52592;3
1181;2225;4
9894;23633;3
9246;8931;3
580;34512;5
4051;52064;5
2671;26525;4
49;18199;5
2150;9176;3
2243;1302;2
4705;13168;2
9293;41023;3
750;43464;5
6036;16883;2
2988;1078;5
7648;4237;5
2152;12745;4
7896;22212;4
5704;14025;3
7812;2046;4
2530;119;4
4078;26386;3
3275;45664;5
7037;22515;4
908;28407;3
9964;5947;4
7008;1422;4
2181;12827;5
3873;20289;4
8394;18954;3
1690;48297;5
9346;12312;2
686;1677;3
744;22611;5
7903;34424;3
8495;41778;4
763;26800;2
4674;42080;5
7805;18219;5
2796;23436;4
8610;18259;5
5470;35451;3
4347;4816;4
5481;5069;4
6911;41389;4
5723;22642;4
1568;21697;3
5249;33712;4
1690;32058;4
878;33838;4
3853;3050;5
4519;42707;5
8664;4152;4
9506;36813;4
8163;35115;5
1755;17375;3
2826;25675;4
2617;6873;3
6146;9722;3
4658;34997;5
4816;17057;3
3658;17332;3
3281;48418;5
9915;10443;4
1932;9455;3
1198;47211;4
2363;52334;5
7414;49282;4
3837;9916;5
7550;45079;2
148;9246;3
8396;40210;4
2990;28863;4
7500;52259;3
5892;26722;5
3247;2062;2
1204;7979;5
4503;31170;4
2240;27499;5
1775;25578;5
7283;16197;5
5127;11577;4
7738;1686;4
2714;31968;5
5159;13656;4
9583;46936;4
5852;40116;5
4933;30283;5
2478;52322;4
3404;33616;5
6704;46922;5
7877;20652;4
3854;23714;5
7718;26342;5
7956;22654;3
4862;50428;5
5257;8465;3
2879;29776;4
3007;14873;1
2374;38687;5
5216;27838;4
2009;8286;3
3726;46556;4
9049;41018;4
3534;49236;4
5513;15601;3
5687;5599;4
1292;42908;5
8528;9434;3
249;8302;3
1589;7406;3
7642;51496;5
4547;50242;5
5307;41518;5
1830;26547;3
596;48196;3
700;38080;5
8295;51403;3
3778;46005;4
7054;7245;5
781;46818;4
3783;13336;5
9834;32555;5
2728;3540;4
3577;25080;3
689;18361;5
2554;23271;5
1514;18323;4
2408;8444;3
5054;51110;4
3293;29627;4
6737;32160;2
8526;12173;3
5637;48857;5
7080;3261;4
709;47490;5
4218;6337;2
7632;41007;5
9095;49497;5
709;41300;5
8727;17029;3
9957;4834;4
5267;36575;5
670;43602;4
7759;28777;5
3081;29288;5
5930;25266;3
6182;3250;5
9444;37719;4
7478;3213;3
7479;9479;3
6262;11342;4
5507;3261;4
3785;48515;1
7197;1201;5
9643;23956;3
3560;6606;4
1268;13695;4
4078;14266;5
9504;524;5
131;21217;4
2105;25812;4
2090;34568;5
8333;12188;5
4545;49108;3
4708;47844;3
4851;44826;5
7012;50089;1
4804;52230;3
7759;41316;3
9870;33875;3
3596;16782;3
4283;2393;2
2641;23956;4
6270;49384;4
2584;25323;3
6113;11239;4
6523;36005;5
7117;36077;4
1693;28177;5
531;27934;5
536;38070;4
7360;17214;5
4749;1973;3
6232;5523;3
2302;32872;2
4964;24632;3
7439;51244;5
6462;34743;5
488;32952;4
1215;37517;5
5985;39507;5
7719;30229;3
2768;11169;3
776;34952;2
6361;34255;5
8320;37992;4
9559;19180;3
1694;6940;4
3412;3969;2
906;22913;4
3041;48649;5
1742;1353;3
9564;42075;3
1349;15952;5
1671;25218;3
513;26825;4
8558;38719;4
6052;16260;4
1967;4795;3
1790;10762;4
9509;14869;4
8232;1720;5
5232;9654;3
6646;12557;5
5851;32176;4
6571;37356;5
4436;50227;2
5171;15286;5
7229;5060;2
9770;13388;4
5129;49978;3
4081;10058;4
8799;12007;4
7228;20355;4
8729;9876;2
6087;13091;4
3402;5115;5
2675;38369;3
651;37393;4
3212;36624;4
321;40490;5
9670;29195;3
2864;6702;4
3571;13912;4
7075;33439;4
9733;22914;5
8185;8779;5
2301;42883;3
7602;31524;2
2955;4759;5
7947;35720;5
1102;12861;5
1032;4859;3
1144;14654;4
9329;9703;4
3261;307;4
663;14385;5
7280;12971;4
8373;16694;3
8690;38667;5
1820;30443;5
5723;2889;4
90;19724;5
2545;30942;4
8479;20288;5
8226;26568;4
1123;37097;3
8575;8625;4
3387;33356;5
2666;26145;4
277;2477;5
9155;28112;4
515;17222;4
6921;12384;4
3408;25300;5
9818;36811;4
2818;49288;5
4361;42640;4
5869;4878;5
8829;324;4
1799;30795;4
930;30666;4
8995;441;3
4077;24977;4
443;43468;5
2500;19181;4
2134;8621;5
1927;44408;4
8011;49746;3
1159;30304;3
3363;1185;3
7036;23210;4
5362;18468;3
9299;53028;4
9528;17686;4
5139;17465;2
9051;1351;5
3543;40670;5
6108;8546;4
6983;30141;3
4614;745;2
4817;20680;3
3872;25925;3
1539;24198;4
455;7610;3
5498;28444;4
3241;50872;5
2384;47370;4
8120;13994;5
4679;21960;3
4290;39774;3
1478;25963;5
3444;40445;3
3229;624;3
5492;25963;5
6188;2914;4
1684;9919;1
8701;51622;2
3098;30836;3
2981;28343;4
5599;17547;3
3825;32670;5
1514;47071;2
1999;13215;3
454;5115;4
6327;37548;5
8187;40925;5
715;10610;3
8827;31011;3
7920;19233;3
4335;16001;4
9823;6229;2
1337;36088;4
165;31941;5
6801;25124;4
5572;6928;3
5021;48575;5
5715;28710;4
2051;7623;5
4582;15202;1
2283;9344;1
1927;27279;3
457;9011;2
1176;26661;4
8715;2604;4
9591;48384;5
8455;1798;4
9930;6312;3
9153;16265;5
8947;1505;3
7625;36451;4
8872;18923;4
2901;26050;5
5317;2365;4
293;14222;4
2511;3564;3
4164;4111;3
7160;45572;5
7630;10721;5
8404;38396;2
8566;1511;3
2031;50368;4
8591;3513;4
9116;2037;3
2605;27572;3
9320;27426;3
9574;41660;4
818;27745;2
7325;16617;2
7351;4903;4
7724;25998;2
6382;11411;4
3781;51402;5
1172;11843;5
8626;28076;3
719;32773;5
9682;32425;3
3689;49363;4
3840;3505;4
4660;23812;3
1621;28605;5
5006;26644;5
4787;4509;3
7839;51355;4
5587;21184;5
2565;15838;3
5284;19149;3
3271;23563;3
9298;36975;3
197;50119;5
5651;14679;2
9554;1053;4
3121;30603;5
5181;15458;5
8616;41879;4
9327;19807;5
5889;5697;5
2997;4417;3
2145;18182;3
5871;26760;4
5662;51230;5
9179;40104;4
9020;3281;3
5524;41317;5
2697;7738;3
4958;10558;3
8245;47406;4
9197;9699;5
773;26629;4
1855;11468;5
4607;7250;4
9618;22215;2
7698;22419;4
1366;51692;5
8405;3792;4
5747;35043;4
7127;7265;4
3132;39681;5
344;2283;3
599;37690;4
1137;25590;3
5965;41424;3
4703;33793;3
726;1408;4
9973;18105;4
4991;35480;3
4655;50715;5
8576;34423;4
6959;6189;4
5635;36701;3
2408;39452;5
4661;38472;4
7074;36424;3
2953;16354;3
6565;48952;4
2063;14316;4
1153;17136;4
